Contig	100_DCM	100_SRF	100_dDCM	102_DCM	102_MES	102_SRF	109_DCM	109_SRF	10_AE1712_C14_N14_19_200m_v	111_DCM	111_MES	111_SRF	11_SRF	122_DCM	122_MES	122_SRF	123_MIX	123_SRF	124_MIX	124_SRF	125_MIX	125_SRF	12_AE1712_C16_N8_14_200m_v	137_DCM	137_MES	137_SRF	138_DCM	138_MES	138_SRF	155_DCM	155_MES	155_SRF	158_DCM	158_MES	158_SRF	163_MES	163_SRF	168_DCM	168_MIX	168_SRF	173_DCM	173_SRF	175_MIX	175_SRF	175_ZZZ	178_SRF	180_DCM	180_SRF	188_DCM	188_SRF	189_DCM	189_MES	189_SRF	18_DCM	18_SRF	191_SRF	193_SRF	194_DCM	194_SRF	196_SRF	201_DCM	201_MES	201_SRF	205_MES	205_SRF	206_MES	206_SRF	208_SRF	209_MES	209_SRF	210_MES	210_SRF	22_SRF	23_DCM	25_DCM	25_SRF	30_DCM	31_SRF	32_DCM	32_SRF	33_SRF	34_DCM	34_SRF	36_DCM	36_SRF	37_MES	38_DCM	38_MES	38_SRF	39_DCM	39_MES	39_SRF	41_DCM	41_SRF	42_DCM	42_SRF	45_SRF	46_SRF	48_SRF	4_AE1712_C6_N8_14_200m_v	52_DCM	52_SRF	56_MES	56_SRF	58_DCM	62_SRF	64_DCM	64_MES	64_SRF	65_DCM	65_SRF	66_DCM	66_SRF	67_SRF	68_DCM	68_MES	68_SRF	6_AE1712_C8_N19_24_200m_v	70_MES	70_SRF	72_DCM	72_MES	72_SRF	76_DCM	76_MES	76_SRF	78_DCM	78_MES	78_SRF	82_DCM	82_SRF	84_SRF	85_DCM	85_MES	85_SRF	8_AE1712_C11_N8_14_200m_v	AE1712_80m_viral-combined
VIRSorter_utg000297l_segment0_LN:i:40227_RC:i:8491_XC:f:0_975309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.803471
VIRSorter_utg000300l_segment0_LN:i:315371_RC:i:81882_XC:f:1_000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.324284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95.645905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.2169447	0	0	0	0	0	0	0	0	0	0	2.8147438	2.8885615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.263454
VIRSorter_utg000302l_segment0_LN:i:66531_RC:i:9288_XC:f:0_992537	0	0	0	0	0	0	0	0	32.58283	0	0	0	0	0	0	0	0	0	0	0	0	0	30.85374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29.065145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33.90051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29.328976	13.949969
VIRSorter_utg000303c_segment0_LN:i:52109_RC:i:2703_XC:f:1_000000	0	0	0	0	0	0	0	0	3.9615953	0	0	0	0	0	0	0	0	0	0	0	0	0	3.5080082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.9127553	0	0	0	4.161745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.9133327	0	0	0	0	3.0309846	0	0	0	0	0	0	0	0	0	0	0	0	2.637357	4.22921
VIRSorter_utg000305l_segment0_LN:i:135605_RC:i:5422_XC:f:1_000000	0	0	0	0	0	0	0	0	41.21328	0	0	0	0	0	0	0	0	0	0	0	0	0	33.525974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33.886745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35.096317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34.404728	2.7925782
VIRSorter_utg000309l_segment0_LN:i:26966_RC:i:5774_XC:f:1_000000	0	0	0	0	0	0	0	3.3713126	2.901185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.693487	5.0611534	3.402511	3.903298	5.077312	2.4803612	0	4.137264	0	5.6141033	3.6412413	0	3.253273	0	2.842186	3.4174676	1.9940753	0	0	0	0	4.238855	2.862446	0	2.2995112	2.8385398	2.4111285	4.2265496	0	3.3434703	2.8317037	4.268396	4.493495	2.756629	0	2.8650978	0	0	0	0	3.0522456	2.42911	0	3.17766	0	0	0	0	0	0	0	0	0	0	0	0	2.4512346	9.725845
VIRSorter_utg000310l_segment0_LN:i:31103_RC:i:1632_XC:f:0_984127	0	0	0	0	0	0	0	0	5.1436877	0	0	0	0	0	0	0	0	0	0	0	0	0	3.7516422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.5313544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.0576115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.6902976	0
VIRSorter_utg000312l_segment0_LN:i:13783_RC:i:1549_XC:f:1_000000	0	0	0	0	0	0	0	0	10.131448	0	0	0	0	0	0	0	0	0	0	0	0	0	8.727243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.803683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.085078	0	0	3.2461903	0	0	4.876375	0	5.2721863	3.0898051	0	4.2490425	0	0	0	0	0	0	9.902208	8.386358
VIRSorter_utg000313l_segment0_LN:i:23414_RC:i:4872_XC:f:1_000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.677572
VIRSorter_utg000314l_segment0_LN:i:62529_RC:i:13225_XC:f:1_000000	0	0	0	0	0	0	0	0	6.8479595	0	0	0	0	0	0	0	0	0	0	0	0	0	6.322462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.151987	0	37.96452	5.3638744	5.21374	4.636446	0	0	0	0	0	0	0	0	0	0	5.52808	0	8.634629	3.2726252	0	5.6595836	8.573643	17.238338	0	0	2.7449727	0	0	12.70739	0	7.637123	3.4632812	3.2530146	0	0	0	0	0	0	6.8660564	0	0	0	0	0	7.970468	0	11.148389	0	0	2.590795	0	0	0	0	0	0	7.323994	16.657606
VIRSorter_utg000315l_segment0_LN:i:40305_RC:i:821_XC:f:0_975309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VIRSorter_utg000316c_segment0_LN:i:57964_RC:i:3083_XC:f:0_991379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VIRSorter_utg000317l_segment0_LN:i:10292_RC:i:2070_XC:f:1_000000	0	0	0	0	0	0	0	0	21.466915	0	0	0	0	0	0	0	0	0	0	0	0	0	28.584026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.489702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30.079206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29.763145	14.616674
VIRSorter_utg000318l_segment0_LN:i:22053_RC:i:1711_XC:f:0_955556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VIRSorter_utg000325l_segment0_LN:i:23532_RC:i:1662_XC:f:0_979167	0	0	0	0	0	0	0	0	2.7531364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.4784737	2.5458562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.1610436
VIRSorter_utg000326l_segment0_LN:i:21750_RC:i:7458_XC:f:1_000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.7851338	5.513786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48.516563
VIRSorter_utg000327l_segment0_LN:i:11858_RC:i:3252_XC:f:1_000000	0	0	0	0	0	0	0	0	11.450465	0	0	0	0	0	0	0	0	0	0	0	0	0	13.327387	0	0	2.5384324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.978365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29.99592	5.281647	0	10.538148	0	3.6817234	0	0	0	0	5.657525	0	4.455779	7.4930725	0	6.02249	5.6743217	4.278516	0	4.8929586	5.511008	2.7310686	9.352533	11.585785	19.58455	4.6762195	0	4.9744735	4.737616	4.6598024	17.425602	0	6.386696	6.8599353	7.8168535	0	0	0	6.048681	0	3.1052382	15.730594	0	4.7395144	7.214367	4.7512813	5.799298	6.416113	0	7.2742457	6.5246725	0	9.115771	0	0	0	0	0	0	13.2249	14.187037
VIRSorter_utg000328l_segment0_LN:i:12093_RC:i:2120_XC:f:1_000000	4.152572	0	0	0	0	0	0	0	7.787794	0	0	0	0	0	0	0	0	0	0	0	0	0	8.28384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.020931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0388875	0	6.7631407	0	2.6468508	0	0	0	0	6.973765	0	0	5.5761466	0	4.7937484	0	0	0	3.915527	3.862592	0	5.6582937	7.1151733	16.21444	3.2562099	0	4.3492417	4.258443	3.857196	17.959623	0	7.5762396	7.0918226	8.532794	0	0	0	8.13806	0	5.0770307	10.638385	0	4.8519864	7.0895896	3.670667	4.5984745	7.4069214	0	8.434645	7.580612	0	11.295563	0	0	0	0	0	0	8.039724	9.860545
VIRSorter_utg000329l_segment0_LN:i:19573_RC:i:2975_XC:f:1_000000	0	0	0	0	0	0	0	5.5745096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.3472915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.326813	0	22.80539	2.4723413	5.1718435	0	0	0	0	0	0	0	4.4296665	0	0	0	37.878384	26.837023	19.307304	8.976203	4.6468167	9.500143	0	20.092672	9.941308	0	19.937933	18.04216	26.443796	17.071163	0	33.380642	7.0027456	6.087638	3.1140094	2.197071	0	0	0	0	0	0	0	2.448487	2.882787	27.938105	8.166924	0	8.796122	11.917225	0	15.527773	0	0	0	0	0	0	0	11.2623415
VIRSorter_utg000331l_segment0_LN:i:13996_RC:i:1856_XC:f:1_000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.347296	0	0	0	0	0	0	0	0	0	0	0	0	3.9684641
VIRSorter_utg000338l_segment0_LN:i:14723_RC:i:7455_XC:f:1_000000	0	0	0	0	0	0	0	6.3044143	6.501868	0	0	0	0	0	0	18.597546	0	17.996187	10.112602	17.383625	0	15.373179	8.839216	0	0	4.7366014	0	0	14.456507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.437295	0	21.966227	6.2202487	0	10.398643	0	0	0	4.5693374	0	0	6.479073	0	6.2144547	0	24.926203	7.573607	29.032934	39.27407	25.864527	24.395899	7.856903	5.967752	22.638027	0	19.031715	10.656019	11.942899	11.966303	0	16.70359	9.059008	9.622017	3.0652587	3.0290463	0	0	0	0	7.457269	0	11.682321	4.713883	23.68293	31.615538	12.261416	0	15.646718	7.3753147	0	7.5236716	0	0	0	0	0	0	6.8752003	13.810475
VIRSorter_utg000339l_segment0_LN:i:12807_RC:i:1629_XC:f:0_961538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.149478	0	0	0	0	0	0	0	0	0	0	0	0	0	4.7529182	0	4.337927	0	0	5.766699	0	6.0950584	0	0	0	0	0	3.9981568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.415255	3.9028351	0	5.153603	0	0	0	0	0	0	0	0	0	0	6.609848
VIRSorter_utg000340l_segment0_LN:i:38166_RC:i:7707_XC:f:1_000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.829905
VIRSorter_utg000341l_segment0_LN:i:15457_RC:i:2015_XC:f:1_000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.1598315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.2737172	2.5103433	0	0	1.9690789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.3580604
VIRSorter_utg000346l_segment0_LN:i:10261_RC:i:1680_XC:f:0_952381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VIRSorter_utg000347l_segment0_LN:i:50023_RC:i:6306_XC:f:0_940594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VIRSorter_utg000350l_segment0_LN:i:11270_RC:i:1354_XC:f:1_000000	0	0	4.426159	0	0	0	0	0	6.7744803	0	0	0	0	0	0	0	9.4607315	0	0	0	0	0	8.014888	0	0	0	2.5055954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.615507	0	0	0	0	0	4.1933455	0	0	0	0	8.548561	0	0	0	0	0	0	10.067646	4.563849	0	0	0	0	0	2.9004796	0	0	3.0705435	3.6128097	0	0	0	0	0	0	8.980716	0	0	3.5330734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.839928	5.696143
VIRSorter_utg000353l_segment0_LN:i:21327_RC:i:5680_XC:f:1_000000	13.654321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.399454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.6097794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.7338543	14.055663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.700383	0	0	0	0	0	7.3016105	0	0	0	0	0	0	0	0	0	0	4.0124335	0	0	8.2593775	0	9.657835	0	0	7.5786686	15.900477	0	0	0	0	0	2.8054667	0	0	0	0	0	0	0	0	0	21.624521
VIRSorter_utg000355l_segment1_LN:i:26867_RC:i:889_XC:f:1_000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.2166176
VIRSorter_utg000356l_segment0_LN:i:20346_RC:i:358_XC:f:0_926829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VIRSorter_utg000357l_segment0_LN:i:25956_RC:i:4840_XC:f:1_000000	7.648153	0	0	0	0	0	0	0	23.065617	14.493369	0	0	0	0	0	0	0	0	0	0	0	0	19.894773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.288039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.493886	7.3064237	6.381211	5.299664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.567338	0	0	0	0	0	0	0	0	3.8689399	0	0	4.5549383	4.2742186	0	6.430035	0	8.341471	20.782185	0	7.796909	0	4.007061	3.759709	5.030397	0	4.6306295	11.73181	0	11.816757	0	0	0	0	0	0	15.347585	12.472359
VIRSorter_utg000358l_segment0_LN:i:25602_RC:i:2949_XC:f:1_000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.583072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.758425
VIRSorter_utg000359l_segment0_LN:i:19963_RC:i:7979_XC:f:1_000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45.659958
VIRSorter_utg000364l_segment0_LN:i:11302_RC:i:1450_XC:f:1_000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.125822
VIRSorter_utg000366l_segment0_LN:i:1536848_RC:i:32795_XC:f:0_986012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.7094995
VIRSorter_utg000368l_segment0_LN:i:12106_RC:i:1143_XC:f:1_000000	8.831444	0	0	0	0	0	0	0	17.586323	17.295576	0	0	0	0	0	0	0	0	0	0	0	0	14.450195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.3171344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.3228025	6.4708233	5.531407	4.753113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.294276	0	0	0	0	0	0	0	0	2.480394	1.4652481	0	3.9210184	3.226259	0	5.5986805	0	8.514216	14.787772	0	7.433377	0	2.2509756	2.4139564	3.2370377	0	2.7916744	10.556681	0	11.5476675	0	0	0	0	0	0	11.258874	9.653596
VIRSorter_utg000370l_segment0_LN:i:33343_RC:i:1035_XC:f:0_985075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
